session_id,user_id,timestamp,device,browser,location,events,duration_seconds,transactions,revenue,bounce,source_info,user_id_copy
sess_00979,6718.0,2024-04-08T07:50:39,,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-08T07:50:39""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-08T07:50:49""}]",3205,2,59.21,1,"{""utm_source"": ""email"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00980,,2024-04-22T00:36:11,desktop,Unknown,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-22T00:36:11""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-22T00:36:21""}]",1684,,,,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00981,3791.0,2024-01-12T10:14:30,tablet,Safari,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-12T10:14:30""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-12T10:14:40""}]",419,,,no,"{""utm_source"": ""email"", ""utm_medium"": ""email"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://google.com/search?q=product""}",3791.0
sess_00982,,2024-01-15T23:22:34,desktop,Firefox,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-15T23:22:34""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-15T23:22:44""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-15T23:22:59""}]",2896,,,yes,"{""utm_source"": ""facebook"", ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00983,,2024-01-26T10:17:46,desktop,Unknown,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-26T10:17:46""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-26T10:17:56""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-26T10:18:11""}]",1713,,,0,"{""utm_source"": ""None"", ""utm_medium"": """", ""utm_campaign"": """", ""referrer_url"": """"}",
sess_00984,,2024-02-28T02:54:33,,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-28T02:54:33""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-28T02:54:43""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-02-28T02:54:58""}]",615,1,,1,"{""utm_source"": ""newsletter"", ""utm_medium"": """", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00985,4916.0,2024-03-04T08:42:45,desktop,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-04T08:42:45""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-04T08:42:55""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-04T08:43:10""}]",,1,84.95,,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00986,3008.0,2024-04-19T22:05:12,,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-19T22:05:12""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-19T22:05:22""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-19T22:05:37""}]",3153,2,0.16,,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_00987,7737.0,2024-01-11T04:20:28,,Edge,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-11T04:20:28""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-11T04:20:38""}]",2558,2,104.13,0,"{""utm_source"": """", ""utm_medium"": ""CPC"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00988,4304.0,2024-04-06T22:44:47,,Safari,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-06T22:44:47""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-06T22:44:57""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-06T22:45:12""}]",3490,,,1,"{""utm_source"": null, ""utm_medium"": ""CPC"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_00989,,2024-03-14T03:57:06,,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-14T03:57:06""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-14T03:57:16""}]",14,0,,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""social"", ""utm_campaign"": null, ""referrer_url"": null}",
sess_00990,,2024-05-10T19:02:25,,Safari,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-10T19:02:25""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-10T19:02:35""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-10T19:02:50""}]",1947,2,56.71,0,"{""utm_source"": null, ""utm_medium"": ""display"", ""utm_campaign"": null, ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00991,,2024-01-27T06:54:42,,,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-27T06:54:42""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-27T06:54:52""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-27T06:55:07""}]",3559,1,,yes,"{""utm_source"": ""newsletter"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_00992,,2024-05-28T10:23:21,mobile,Firefox,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-28T10:23:21""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-28T10:23:31""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-28T10:23:46""}]",3082,,,0,"{""utm_source"": ""email"", ""utm_medium"": ""display"", ""utm_campaign"": null, ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_00993,,2024-01-27T18:59:14,,Safari,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-27T18:59:14""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-27T18:59:24""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-27T18:59:39""}]",1171,0,58.68,yes,"{""utm_source"": ""email"", ""utm_medium"": """", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00994,5699.0,2024-03-11T15:47:34,,Unknown,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-11T15:47:34""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-11T15:47:44""}]",0,2,,,,
sess_00995,,2024-01-29T05:17:07,,Edge,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-29T05:17:07""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-29T05:17:17""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-29T05:17:32""}]",0,,,,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_00996,5082.0,2024-04-13T08:39:06,,Safari,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-13T08:39:06""}]",1148,1,,yes,"{""utm_source"": """", ""utm_medium"": ""display"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_00997,,2024-05-10T11:14:35,tablet,Unknown,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-10T11:14:35""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-10T11:14:45""}]",0,2,,1,"{""utm_source"": null, ""utm_medium"": ""CPC"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": null}",
sess_00998,3143.0,2024-05-15T11:04:34,,Unknown,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-15T11:04:34""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-15T11:04:44""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-15T11:04:59""}]",1443,0,92.05,0,"{""utm_source"": null, ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_00999,2047.0,2024-04-08T13:52:25,,Safari,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-08T13:52:25""}]",1616,0,,,"{""utm_source"": ""google"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",2047.0
sess_01000,,2024-03-06T22:58:09,tablet,Firefox,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-06T22:58:09""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-06T22:58:19""}]",40,,,yes,"{""utm_source"": ""email"", ""utm_medium"": null, ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_01001,,2024-02-17T10:05:33,desktop,Safari,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-17T10:05:33""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-17T10:05:43""}]",933,,30.58,0,"{""utm_source"": """", ""utm_medium"": ""CPC"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01002,,2024-03-20T14:07:27,desktop,Edge,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-20T14:07:27""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-20T14:07:37""}]",1679,1,,1,"{""utm_source"": ""email"", ""utm_medium"": null, ""utm_campaign"": null, ""referrer_url"": """"}",
sess_01003,,2024-05-25T23:22:03,desktop,Unknown,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-25T23:22:03""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-25T23:22:13""}]",1816,1,,,,
sess_01004,2882.0,2024-03-19T15:57:21,,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-19T15:57:21""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-19T15:57:31""}]",3541,2,,,"{""utm_source"": ""google"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01005,,2024-01-13T18:43:53,desktop,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-13T18:43:53""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-13T18:44:03""}]",1820,,30.69,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01006,,2024-01-12T08:36:08,desktop,Chrome,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-12T08:36:08""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-12T08:36:18""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-12T08:36:33""}]",318,,,0,"{""utm_source"": """", ""utm_medium"": null, ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01007,6643.0,2024-01-14T03:10:51,,Safari,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-14T03:10:51""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-14T03:11:01""}]",1126,,56.8,1,"{""utm_source"": null, ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01008,5821.0,2024-01-21T10:34:12,,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-21T10:34:12""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-21T10:34:22""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-21T10:34:37""}]",2375,1,,yes,"{""utm_source"": ""linkedin"", ""utm_medium"": ""social"", ""utm_campaign"": """", ""referrer_url"": null}",
sess_01009,,INVALID_DATE,tablet,Firefox,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-26T09:54:27""}]",1701,1,114.24,,"{""utm_source"": ""facebook"", ""utm_medium"": ""CPC"", ""utm_campaign"": null, ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01010,,2024-05-13T10:49:19,mobile,Unknown,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-13T10:49:19""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-13T10:49:29""}]",936,,58.08,no,"{""utm_source"": ""None"", ""utm_medium"": ""display"", ""utm_campaign"": """", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01011,,2024-04-30T19:30:02,desktop,Firefox,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-30T19:30:02""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-30T19:30:12""}]",1063,2,,,"{""utm_source"": ""linkedin"", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_01012,,2024-02-26T10:32:03,mobile,Edge,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-26T10:32:03""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-26T10:32:13""}]",3398,,195.11,,"{""utm_source"": ""linkedin"", ""utm_medium"": null, ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_01013,,2024-03-28T18:52:47,,Safari,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-28T18:52:47""}]",2838,,36.79,0,"{""utm_source"": ""email"", ""utm_medium"": ""organic"", ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01014,,2024-03-04T10:31:48,desktop,Edge,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-04T10:31:48""}]",2955,,,0,"{""utm_source"": ""facebook"", ""utm_medium"": ""social"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01015,,2024-03-11T00:19:34,mobile,Safari,AU,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-11T00:19:34""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-11T00:19:44""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-03-11T00:19:59""}]",351,,,1,,
sess_01016,4010.0,2024-05-22T04:57:38,,,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-22T04:57:38""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-22T04:57:48""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-22T04:58:03""}]",3364,2,,1,"{""utm_source"": ""google"", ""utm_medium"": null, ""utm_campaign"": ""retargeting"", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01017,,2024-02-26T09:30:12,,,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-26T09:30:12""}]",3340,,,,"{""utm_source"": ""google"", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_01018,,2024-02-20T19:30:59,tablet,Edge,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-20T19:30:59""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-02-20T19:31:09""}]",243,,,,"{""utm_source"": """", ""utm_medium"": ""organic"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": null}",
sess_01019,4872.0,2024-01-19T11:13:56,,Unknown,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-19T11:13:56""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-19T11:14:06""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-19T11:14:21""}]",782,2,,,,
sess_01020,3828.0,2024-01-10T07:26:36,,Unknown,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-10T07:26:36""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-01-10T07:26:46""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-01-10T07:27:01""}]",273,,174.41,no,"{""utm_source"": ""email"", ""utm_medium"": ""display"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://facebook.com/ad/123""}",3828.0
sess_01021,1931.0,2024-04-18T22:31:18,,Unknown,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-18T22:31:18""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-18T22:31:28""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-18T22:31:43""}]",2997,,,,"{""utm_source"": null, ""utm_medium"": ""CPC"", ""utm_campaign"": """", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01022,,2024-05-28T06:36:57,desktop,Edge,UK,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-28T06:36:57""}]",0,,189.47,yes,"{""utm_source"": ""google"", ""utm_medium"": """", ""utm_campaign"": ""spring_sale"", ""referrer_url"": """"}",
sess_01023,,2024-05-13T23:07:53,,Firefox,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-13T23:07:53""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-13T23:08:03""}]",2151,0,,1,"{""utm_source"": ""facebook"", ""utm_medium"": ""social"", ""utm_campaign"": """", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01024,7709.0,2024-04-29T22:15:04,,Chrome,DE,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-29T22:15:04""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-29T22:15:14""}]",0,2,130.73,no,"{""utm_source"": null, ""utm_medium"": ""display"", ""utm_campaign"": """", ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01025,,2024-02-26T22:31:46,,Edge,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-02-26T22:31:46""}]",2921,2,45.78,,"{""utm_source"": ""google"", ""utm_medium"": ""CPC"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://affiliate.xyz.com/link123""}",
sess_01026,1075.0,2024-03-14T09:14:38,mobile,Edge,,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-14T09:14:38""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-14T09:14:48""}]",1981,1,,,"{""utm_source"": ""newsletter"", ""utm_medium"": ""social"", ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
sess_01027,6822.0,INVALID_DATE,mobile,Safari,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-02T05:16:05""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-02T05:16:15""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-02T05:16:30""}]",2514,2,,,"{""utm_source"": ""linkedin"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""brand_awareness"", ""referrer_url"": """"}",
sess_01028,5940.0,2024-01-12T23:47:21,,Edge,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-01-12T23:47:21""}]",1118,,,0,"{""utm_source"": ""facebook"", ""utm_medium"": ""cpc"", ""utm_campaign"": ""spring_sale"", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01029,1163.0,2024-05-23T04:41:15,tablet,,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-23T04:41:15""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-23T04:41:25""}]",0,,25.96,,"{""utm_source"": """", ""utm_medium"": ""cpc"", ""utm_campaign"": """", ""referrer_url"": ""https://google.com/search?q=product""}",1163.0
sess_01030,8847.0,2024-04-10T18:59:32,,Safari,CA,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-10T18:59:32""}]",0,1,,yes,"{""utm_source"": ""email"", ""utm_medium"": ""social"", ""utm_campaign"": """", ""referrer_url"": ""https://facebook.com/ad/123""}",
sess_01031,,2024-04-06T18:41:26,,Safari,IN,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-06T18:41:26""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-06T18:41:36""}]",1558,,,yes,"{""utm_source"": ""None"", ""utm_medium"": null, ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01032,,2024-05-28T07:55:52,desktop,,US,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-05-28T07:55:52""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-05-28T07:56:02""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-05-28T07:56:17""}]",1364,2,99.58,yes,"{""utm_source"": ""None"", ""utm_medium"": ""email"", ""utm_campaign"": ""retargeting"", ""referrer_url"": null}",
sess_01033,,2024-03-21T03:05:03,mobile,Firefox,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-03-21T03:05:03""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-03-21T03:05:13""}]",363,,95.64,1,"{""utm_source"": ""linkedin"", ""utm_medium"": ""organic"", ""utm_campaign"": null, ""referrer_url"": ""https://google.com/search?q=product""}",
sess_01034,4598.0,2024-04-14T00:27:53,tablet,Chrome,BR,"[{""event"": ""pageview"", ""page"": ""/"", ""ts"": ""2024-04-14T00:27:53""}, {""event"": ""pageview"", ""page"": ""/product"", ""ts"": ""2024-04-14T00:28:03""}, {""event"": ""click"", ""element"": ""buy_button"", ""ts"": ""2024-04-14T00:28:18""}]",0,,,yes,"{""utm_source"": ""newsletter"", ""utm_medium"": null, ""utm_campaign"": ""retargeting"", ""referrer_url"": """"}",
